Uri,Title,Artist,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/1JDhNQ0oOT7XpclZn3aQ8F,west coast shit,Pop Smoke - Tyga - Quavo,brooklyn drill,0.831,0.762,-5.656,0.207,0.0885,0,0.107,0.495,99.999
https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,f.n,Lil Tjay,brooklyn drill,0.567,0.515,-10.265,0.247,0.354,0,0.078,0.321,120.1
https://open.spotify.com/track/3Ddny34bFoYBb8dIGq5lwp,zoo york,Lil Tjay - Fivio Foreign - Pop Smoke,brooklyn drill,0.565,0.569,-6.084,0.379,0.0352,8.81E-06,0.106,0.303,92.466
https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,got it on me,Pop Smoke,brooklyn drill,0.688,0.647,-7.258,0.19,0.00815,1.65E-05,0.095,0.195,88.834
https://open.spotify.com/track/34i4yxPrHWquuR4kjiivFO,somebody else,VÉRITÉ,brooklyn indie,0.674,0.593,-6.47,0.0582,0.201,0.000529,0.209,0.464,116.995
https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP,alone,Marshmello,brostep,0.636,0.953,-3.74,0.0353,0.0244,0.0164,0.108,0.397,142.011
https://open.spotify.com/track/3ZbJMlEL4Kcme0ONRO7Slx,you can cry,Marshmello - Juicy J - James Arthur,brostep,0.491,0.617,-4.545,0.147,0.0974,0,0.27,0.17,126.816
https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,silence,Marshmello - Khalid,brostep,0.52,0.761,-3.093,0.0853,0.256,4.96E-06,0.17,0.286,141.971
https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,happier,Marshmello - Bastille,brostep,0.687,0.792,-2.749,0.0452,0.191,0,0.167,0.671,100.015
https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,ok not to be ok,Marshmello - Demi Lovato,brostep,0.743,0.837,-5.025,0.0649,0.0172,0,0.0743,0.263,103.072
https://open.spotify.com/track/4YXKVaWzHaVyDq2pVS5cgR,proud,Marshmello,brostep,0.521,0.716,-4.999,0.0364,0.0372,0,0.148,0.12,77.562
https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,friends,Marshmello - Anne-Marie,brostep,0.626,0.88,-2.384,0.0504,0.205,0,0.128,0.534,95.079
https://open.spotify.com/track/0PowxVSTY2uh1CPc8EPKyX,project dreams,Marshmello - Roddy Ricch,brostep,0.777,0.831,-2.129,0.177,0.42,0,0.105,0.791,160.153
https://open.spotify.com/track/39umHdGKfpnjY4TFtnoQ51,too much,Marshmello - Imanbek - Usher,brostep,0.712,0.891,-2.76,0.0401,0.00415,0,0.258,0.735,126.012
https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8,light it up,Marshmello - Tyga - Chris Brown,brostep,0.81,0.625,-3.593,0.071,0.0407,1.53E-06,0.118,0.598,100.019
https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,be kind,Marshmello - Halsey,brostep,0.63,0.633,-7.088,0.0457,0.00776,0,0.0541,0.452,93.995
https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,here with me,Marshmello - CHVRCHES,brostep,0.791,0.565,-3.933,0.0439,0.0623,0,0.156,0.181,99.961
https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,one thing right,Marshmello - Kane Brown,brostep,0.659,0.623,-2.253,0.0451,0.0667,0,0.582,0.439,88.042
https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r,would you ever,Skrillex - Poo Bear,brostep,0.653,0.91,-3.36,0.0566,0.0079,0,0.318,0.0921,126.047
https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,spotlight,Marshmello - Lil Peep,brostep,0.546,0.822,-4.483,0.151,0.0145,0,0.742,0.615,150.06
https://open.spotify.com/track/6JyuJFedEvPmdWQW0PkbGJ,purple lamborghini,Skrillex - Rick Ross,brostep,0.457,0.899,-2.591,0.132,0.0019,0,0.831,0.298,147.268
https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE,tongue tied,Marshmello - YUNGBLUD - blackbear,brostep,0.628,0.821,-2.721,0.0525,0.0208,0,0.426,0.465,93.001
https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,baguettes in the face,Mustard - NAV - Playboi Carti - A Boogie Wit da Hoodie,cali rap,0.883,0.525,-8.054,0.0633,0.189,0,0.0971,0.312,99.978
https://open.spotify.com/track/50wkDxcIfamIajKwmgp0iB,handgun,YG - A$AP Rocky,cali rap,0.843,0.546,-7.714,0.464,0.0195,0,0.374,0.427,159.104
https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,kraazy,Likybo,cali rap,0.689,0.701,-9.477,0.237,0.314,0,0.123,0.37,94.982
https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,go loko,YG - Tyga - Jon Z,cali rap,0.88,0.67,-5.177,0.0468,0.325,4.17E-06,0.0662,0.131,101.008
https://open.spotify.com/track/3SZqA7rQvROJsCbUu2v0xa,go loko,YG - Tyga - Jon Z,cali rap,0.88,0.67,-5.188,0.0429,0.299,5.08E-06,0.0677,0.142,100.995
https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,the race,Tay-K,cali rap,0.788,0.533,-7.594,0.352,0.0168,0,0.204,0.468,80.04
https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,pure water,Mustard - Migos,cali rap,0.682,0.559,-5.545,0.127,0.174,0,0.344,0.137,202.015
https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,tap in,Saweetie,cali rap,0.954,0.696,-7.117,0.204,0.00576,0.000498,0.0754,0.432,100.036
https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,city of angels,24kGoldn,cali rap,0.686,0.541,-4.993,0.0493,0.042,0,0.0675,0.724,120.082
https://open.spotify.com/track/4Rq2BMG5VWMhb2whSx8bf4,tommy lee  - remix,Tyla Yaweh - SAINt JHN - Post Malone,cali rap,0.504,0.597,-6.237,0.1,0.206,0,0.0949,0.557,117.974
https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA,paramedic!,SOB X RBE,cali rap,0.856,0.652,-5.324,0.143,0.177,0,0.193,0.471,97.017
https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,tommy lee,Tyla Yaweh - Post Malone,cali rap,0.457,0.621,-5.923,0.138,0.218,0,0.0944,0.634,85.359
https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,my type,Saweetie,cali rap,0.899,0.811,-6.294,0.258,0.000677,0,0.0672,0.587,105.038
https://open.spotify.com/track/3MEruRteiUZXkStfTlZqRn,back to the streets,Saweetie - Jhené Aiko,cali rap,0.865,0.792,-4.207,0.0677,0.168,1.46E-05,0.107,0.562,101.985
https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,ballin,Mustard - Roddy Ricch,cali rap,0.809,0.545,-6.678,0.0735,0.392,0,0.151,0.244,97.008
https://open.spotify.com/track/5duCElafuovM4ZSmkQL4hn,100 bands,Mustard - Quavo - YG - Meek Mill,cali rap,0.871,0.493,-6.775,0.338,0.0104,0,0.0917,0.157,93.016
https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,valentino,24kGoldn,cali rap,0.747,0.717,-4.841,0.179,0.199,0,0.132,0.523,150.965
https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,big bank,YG - 2 Chainz - Big Sean - Nicki Minaj,cali rap,0.745,0.346,-7.709,0.331,0.00552,0,0.0881,0.112,203.911
https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,thotiana,Blueface,cali rap,0.906,0.382,-12.89,0.269,0.18,0,0.113,0.391,104.025
https://open.spotify.com/track/35cOyocq8Gb6UcT0NWeTwn,seasons,Mozzy - Sjava - REASON,cali rap,0.629,0.554,-6.759,0.326,0.28,0,0.158,0.308,126.694
https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O,"big bank feat. 2 chainz, big sean, nicki minaj",YG - 2 Chainz - Big Sean - Nicki Minaj,cali rap,0.743,0.339,-7.678,0.409,0.00582,0,0.0812,0.118,203.927
https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw,daddy,Blueface - Rich The Kid,cali rap,0.869,0.59,-8.214,0.257,0.07,0,0.236,0.479,107.934
https://open.spotify.com/track/1qUdAB72nSWPZwDqH9KMYD,bulletproof,YG - Jay 305,cali rap,0.776,0.515,-7.415,0.411,0.137,0,0.321,0.448,162.488
https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh,valentino,24kGoldn,cali rap,0.745,0.718,-4.853,0.183,0.197,0,0.134,0.539,151.097
https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,pure water,Mustard - Migos,cali rap,0.68,0.559,-5.545,0.129,0.172,0,0.318,0.137,202.006
https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,tap in,Saweetie - Post Malone - DaBaby - Jack Harlow,cali rap,0.948,0.63,-7.011,0.219,0.00647,2.02E-05,0.0737,0.425,100.032
https://open.spotify.com/track/2ap9kKsIEiWa4bzsjqACEx,swag,YG,cali rap,0.861,0.58,-7.07,0.338,0.0188,2.22E-06,0.0767,0.805,157.875
https://open.spotify.com/track/3hhs1XHsWvbH0mP9D1BT2Z,stop snitchin,YG,cali rap,0.924,0.714,-5.502,0.282,0.00479,4.56E-06,0.172,0.601,90.468
https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,mood,24kGoldn - iann dior,cali rap,0.7,0.722,-3.558,0.0369,0.221,0,0.272,0.756,90.989
https://open.spotify.com/track/6l26j7uCiDstBiYTuiaInV,in the dark,YG,cali rap,0.943,0.261,-8.067,0.16,0.0045,0.0114,0.104,0.0635,102.001
https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea,thotiana,Blueface - Cardi B - YG,cali rap,0.911,0.721,-4.833,0.28,0.0364,0,0.111,0.69,104.11
https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,the hills,The Weeknd,canadian contemporary r&b,0.356,0.567,-7.011,0.0798,0.0861,0,0.137,0.109,135.553
https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,i feel it coming,The Weeknd - Daft Punk,canadian contemporary r&b,0.773,0.819,-5.946,0.118,0.426,0,0.0679,0.585,92.99
https://open.spotify.com/track/2wDAD2hRCw8qanm6UjdLpx,final lullaby - bonus track,The Weeknd,canadian contemporary r&b,0.604,0.26,-10.498,0.0373,0.841,9.33E-05,0.327,0.317,100.964
https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V,i was never there,The Weeknd - Gesaffelstein,canadian contemporary r&b,0.32,0.734,-4.021,0.0331,0.133,0.000109,0.165,0.185,113.34
https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,in your eyes,The Weeknd,canadian contemporary r&b,0.667,0.719,-5.371,0.0346,0.00285,8.10E-05,0.0736,0.717,100.021
https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,reminder,The Weeknd,canadian contemporary r&b,0.706,0.505,-6.923,0.193,0.142,0,0.164,0.388,160.053
https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,if the world was ending - feat. julia michaels,JP Saxe - Julia Michaels,canadian contemporary r&b,0.464,0.473,-10.086,0.129,0.866,0,0.109,0.604,75.801
https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl,repeat after me,The Weeknd,canadian contemporary r&b,0.555,0.619,-7.918,0.0314,0.0323,0.000224,0.0917,0.141,95.032
https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,starboy,The Weeknd - Daft Punk,canadian contemporary r&b,0.681,0.594,-7.028,0.282,0.165,3.49E-06,0.134,0.535,186.054
https://open.spotify.com/track/0UnTaVkntyh3vqvLEvbpQx,in your eyes  - remix,The Weeknd - Doja Cat,canadian contemporary r&b,0.679,0.731,-5.522,0.0319,0.00518,0.000127,0.0614,0.727,99.984
https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,after hours,The Weeknd,canadian contemporary r&b,0.663,0.567,-5.941,0.0309,0.0938,0.00978,0.124,0.139,108.959
https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,after hours,The Weeknd,canadian contemporary r&b,0.664,0.572,-6.099,0.0305,0.0811,0.00604,0.121,0.143,108.959
https://open.spotify.com/track/45PxuJqJBnPXZKLxoo9Apj,superposition,Daniel Caesar - John Mayer,canadian contemporary r&b,0.589,0.279,-11.209,0.0408,0.911,0.000128,0.087,0.333,115.656
https://open.spotify.com/track/2fhePAlCSsJplwkjqMYpVm,love again,Daniel Caesar - Brandy,canadian contemporary r&b,0.553,0.441,-6.411,0.0918,0.41,2.57E-06,0.107,0.525,76.988
https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,true colors,The Weeknd,canadian contemporary r&b,0.616,0.424,-8.237,0.251,0.284,0,0.173,0.582,76.676
https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,save your tears,The Weeknd,canadian contemporary r&b,0.68,0.826,-5.487,0.0309,0.0212,1.24E-05,0.543,0.644,118.051
https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,how far ill go - from moana,Alessia Cara,canadian contemporary r&b,0.314,0.555,-9.601,0.37,0.157,0.000108,0.067,0.159,179.666
https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A,privilege,The Weeknd,canadian contemporary r&b,0.391,0.595,-7.094,0.0411,0.913,0.00557,0.145,0.379,93.78
https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7,snowchild,The Weeknd,canadian contemporary r&b,0.55,0.611,-7.475,0.137,0.162,6.88E-05,0.121,0.243,148.062
https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5,hurt you,The Weeknd - Gesaffelstein,canadian contemporary r&b,0.484,0.716,-7.193,0.167,0.3,0.00214,0.112,0.365,184.131
https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E,alone again,The Weeknd,canadian contemporary r&b,0.218,0.652,-7.953,0.0641,0.033,0.111,0.172,0.0599,65.375
https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3,too late,The Weeknd,canadian contemporary r&b,0.638,0.863,-5.221,0.132,0.052,5.46E-05,0.685,0.226,120.077
https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,party monster,The Weeknd,canadian contemporary r&b,0.573,0.63,-8.389,0.105,0.189,2.31E-05,0.259,0.218,77.525
https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb,out of love,Alessia Cara,canadian contemporary r&b,0.481,0.267,-9.249,0.0339,0.8,0,0.249,0.137,117.64
https://open.spotify.com/track/003eoIwxETJujVWmNFMoZy,growing pains,Alessia Cara,canadian contemporary r&b,0.353,0.755,-6.276,0.733,0.0822,0,0.39,0.437,191.153
https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x,pray for me,The Weeknd - Kendrick Lamar,canadian contemporary r&b,0.728,0.668,-5.02,0.126,0.0805,1.49E-05,0.102,0.162,100.537
https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,sidewalks,The Weeknd - Kendrick Lamar,canadian contemporary r&b,0.542,0.72,-5.136,0.0628,0.147,0,0.348,0.623,149.828
https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,heartless,The Weeknd,canadian contemporary r&b,0.531,0.75,-5.831,0.111,0.00632,7.60E-05,0.117,0.198,169.954
https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,blinding lights,The Weeknd,canadian contemporary r&b,0.514,0.73,-5.934,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005
https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,secrets,The Weeknd,canadian contemporary r&b,0.665,0.771,-5.779,0.0533,0.0155,9.60E-06,0.46,0.764,109.948
https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX,hardest to love,The Weeknd,canadian contemporary r&b,0.467,0.608,-7.847,0.0707,0.0909,8.83E-05,0.125,0.108,80.957
https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,die for you,The Weeknd,canadian contemporary r&b,0.586,0.525,-7.163,0.0615,0.111,0,0.134,0.508,133.629
https://open.spotify.com/track/14mgSrrQRN8K9HaVHhKjze,nothing compares - bonus track,The Weeknd,canadian contemporary r&b,0.524,0.577,-9.313,0.0358,0.00253,0.0443,0.234,0.0398,131.909
https://open.spotify.com/track/7F1LWA9sIlTorHUo4amGqk,reminder - remix,The Weeknd - A$AP Rocky - Young Thug,canadian contemporary r&b,0.751,0.654,-5.665,0.206,0.153,0,0.104,0.527,160.035
https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,rockin’,The Weeknd,canadian contemporary r&b,0.738,0.885,-5.547,0.206,0.0133,0,0.0821,0.752,112.878
https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN,call out my name,The Weeknd,canadian contemporary r&b,0.461,0.593,-4.954,0.0356,0.17,0,0.307,0.175,134.17
https://open.spotify.com/track/0qbfdprRS71e9up5pOmbQo,trust my lonely,Alessia Cara,canadian contemporary r&b,0.615,0.65,-6.167,0.133,0.00535,0,0.308,0.658,150.126
https://open.spotify.com/track/6RS6rcjnWrdfVuu2U2W2dj,make it to christmas,Alessia Cara,canadian contemporary r&b,0.522,0.522,-7.87,0.0383,0.13,0,0.438,0.305,77.072
https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,scars to your beautiful,Alessia Cara,canadian contemporary r&b,0.573,0.739,-5.74,0.129,0.0285,0,0.111,0.451,97.085
https://open.spotify.com/track/1spZPzBLYeVTvd0iDWXgC2,rooting for you,Alessia Cara,canadian contemporary r&b,0.763,0.527,-6.779,0.123,0.0562,0.00384,0.0918,0.493,156.047
https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,heartless,The Weeknd,canadian contemporary r&b,0.537,0.746,-5.507,0.15,0.0236,1.01E-06,0.156,0.252,170.062
https://open.spotify.com/track/6TooMkzB9xE9FM9qxuEQeX,missed you - bonus track,The Weeknd,canadian contemporary r&b,0.716,0.364,-9.648,0.0866,0.107,9.23E-05,0.113,0.448,151.968
https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE,faith,The Weeknd,canadian contemporary r&b,0.375,0.605,-7.268,0.0729,0.612,0.0448,0.147,0.128,175.946
https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3,until i bleed out,The Weeknd,canadian contemporary r&b,0.245,0.394,-9.887,0.0374,0.423,2.90E-05,0.093,0.148,115.233
https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s,try me,The Weeknd,canadian contemporary r&b,0.508,0.665,-5.748,0.0694,0.629,0.00124,0.142,0.124,91.997
https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,call out my name,The Weeknd,canadian contemporary r&b,0.489,0.598,-4.929,0.036,0.218,0,0.35,0.172,134.045
https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ,escape from la,The Weeknd,canadian contemporary r&b,0.404,0.524,-8.996,0.0593,0.0456,0.00316,0.199,0.168,145.74
https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,six feet under,The Weeknd,canadian contemporary r&b,0.772,0.504,-8.219,0.0761,0.129,0,0.125,0.244,140.035
https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,blinding lights,The Weeknd,canadian contemporary r&b,0.513,0.796,-4.075,0.0629,0.00147,0.000209,0.0938,0.345,171.017
https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv,scared to live,The Weeknd,canadian contemporary r&b,0.504,0.498,-8.24,0.0499,0.131,0,0.0929,0.196,87.221
https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR,wasted times,The Weeknd,canadian contemporary r&b,0.562,0.674,-6.049,0.0851,0.622,2.04E-05,0.111,0.293,122.699
https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,cant feel my face,The Weeknd,canadian contemporary r&b,0.702,0.77,-5.416,0.0482,0.124,0,0.103,0.593,107.951
https://open.spotify.com/track/6MR5IBSNfDmiwnrlQpVw4w,club paradise,Drake,canadian hip hop,0.338,0.729,-6.419,0.102,0.758,3.24E-05,0.18,0.543,184.174
https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx,jaded,Drake,canadian hip hop,0.766,0.272,-5.696,0.041,0.0366,0,0.175,0.037,116.036
https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh,diplomatic immunity,Drake,canadian hip hop,0.655,0.839,-5.076,0.443,0.00534,0,0.308,0.55,74.867
https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq,desires,Drake - Future,canadian hip hop,0.812,0.506,-7.706,0.116,0.281,0,0.325,0.554,145.074
https://open.spotify.com/track/2Na0z2gfN67Rzf0vp74Wi3,lose you,Drake,canadian hip hop,0.526,0.583,-9.172,0.376,0.699,0,0.372,0.378,89.837
https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,gods plan,Drake,canadian hip hop,0.754,0.449,-9.211,0.109,0.0332,8.29E-05,0.552,0.357,77.169
https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,nice for what,Drake,canadian hip hop,0.585,0.909,-6.474,0.0707,0.0891,9.70E-05,0.119,0.758,93.372
https://open.spotify.com/track/73IE87H0g2MBmdn41lkVto,paris morton music,Drake,canadian hip hop,0.505,0.494,-8.635,0.315,0.414,7.98E-05,0.105,0.141,171.978
https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,don’t matter to me,Drake - Michael Jackson,canadian hip hop,0.825,0.317,-12.39,0.0583,0.497,0.0128,0.11,0.136,103.001
https://open.spotify.com/track/2ShvTyfnjRWVjNB6vmu5Bb,who needs love,Tory Lanez,canadian hip hop,0.757,0.673,-7.022,0.12,0.0499,0,0.241,0.449,101.987
https://open.spotify.com/track/4alHkxxwAhvoGg3dJCATKV,my side,Drake,canadian hip hop,0.549,0.495,-5.661,0.133,0.603,7.26E-06,0.0979,0.385,81.012
https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,its you,Ali Gatie,canadian hip hop,0.732,0.463,-6.972,0.0287,0.374,0,0.194,0.397,95.971
https://open.spotify.com/track/0mTKJnVf6GcujyDr1PZn0Q,jerry sprunger,Tory Lanez - T-Pain,canadian hip hop,0.694,0.744,-5.334,0.297,0.144,0,0.0905,0.425,99.941
https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT,im upset,Drake,canadian hip hop,0.899,0.586,-7.866,0.343,0.279,0,0.0836,0.492,150.002
https://open.spotify.com/track/1qyFlfPREPbRcS2BNszdYI,dreams money can buy,Drake,canadian hip hop,0.423,0.587,-6.635,0.529,0.765,0,0.114,0.33,180.331
https://open.spotify.com/track/3W3FVHEDetkiRkkGKDmdir,draft day,Drake,canadian hip hop,0.673,0.81,-3.793,0.36,0.0322,0,0.133,0.564,166.084
https://open.spotify.com/track/3iKALqmeWDBWRlQU8z03kA,to my grave,NAV,canadian hip hop,0.801,0.636,-5.444,0.0453,0.0144,0,0.311,0.21,146.137
https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,broke in a minute,Tory Lanez,canadian hip hop,0.929,0.7,-5.595,0.0906,0.144,0,0.349,0.802,120.009
https://open.spotify.com/track/6KhmSJf9FvdAcq1tr8LcYD,status,NAV - Lil Uzi Vert,canadian hip hop,0.951,0.72,-4.467,0.302,0.0406,0,0.0998,0.687,134.033
https://open.spotify.com/track/3t8pnImpBpOwxdtYBpKvA9,the motion,Drake,canadian hip hop,0.676,0.717,-8.219,0.0874,0.29,0.000368,0.0974,0.558,157.628
https://open.spotify.com/track/6ZBqCuo8fUGSZJGYR9LNwL,do the most,Tory Lanez,canadian hip hop,0.874,0.635,-6.703,0.164,0.0326,0,0.0676,0.369,102.022
https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n,emotionless,Drake,canadian hip hop,0.413,0.676,-5.124,0.213,0.0239,0,0.0811,0.0827,173.478
https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,gods plan,Drake,canadian hip hop,0.758,0.448,-9.441,0.103,0.0309,8.67E-05,0.558,0.373,77.176
https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw,stupid again,Tory Lanez,canadian hip hop,0.775,0.823,-4.941,0.0635,0.0881,0,0.309,0.65,120.059
https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,what if i told you that i love you,Ali Gatie,canadian hip hop,0.605,0.365,-11.144,0.111,0.63,6.83E-06,0.0554,0.224,84.628
https://open.spotify.com/track/67LB1vZuG114LqRN8h8bQ2,recap,NAV - Don Toliver,canadian hip hop,0.838,0.609,-5.161,0.0502,0.231,0,0.0983,0.6,127.963
https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq,trust issues,Drake,canadian hip hop,0.421,0.539,-5.456,0.274,0.779,0,0.111,0.523,89.177
https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,hotline bling,Drake,canadian hip hop,0.903,0.62,-8.094,0.0587,0.00347,0.000119,0.0504,0.539,134.96
https://open.spotify.com/track/5CKtlUULFD5aPVX4PL02H6,broke leg,Tory Lanez - Quavo - Tyga,canadian hip hop,0.851,0.85,-3.4,0.0904,0.226,0,0.145,0.642,99.975
https://open.spotify.com/track/0YkUwXxnTkeJBvt5upeEtP,from florida with love,Drake,canadian hip hop,0.787,0.477,-7.837,0.199,0.768,0,0.104,0.476,80.506
https://open.spotify.com/track/5qbcsZMwL0x46sX7VO37Ye,up,NAV,canadian hip hop,0.66,0.491,-6.645,0.101,0.0338,0,0.101,0.376,154.132
https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,price on my head,NAV - The Weeknd,canadian hip hop,0.768,0.574,-6.104,0.136,0.384,1.65E-05,0.336,0.278,74.949
https://open.spotify.com/track/7DHNcoR73yUYCSn6PqBgkH,10 f*cks,Tory Lanez - Mansa,canadian hip hop,0.709,0.562,-10.326,0.116,0.048,0,0.207,0.265,88.027
https://open.spotify.com/track/6NzuJWrNriXAbSmscAuSIq,codeine,NAV - Gunna,canadian hip hop,0.969,0.604,-6.305,0.118,0.0922,0,0.105,0.899,126.988
https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL,summer games,Drake,canadian hip hop,0.776,0.482,-11.268,0.0356,0.481,0.0457,0.11,0.128,136.015
https://open.spotify.com/track/5TCBWmEBrin7etRa4Lswr1,when to say when,Drake,canadian hip hop,0.41,0.82,-6.808,0.533,0.252,0,0.538,0.526,170.718
